Title,Description,Link
Remnants of Hurricane Patricia over Texas,"Image captured by the MODIS instrument, aboard the Aqua satellite, on 24 October 2015",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/remnants-of-hurricane-patricia-over-texas
"Hurricane Florence, Tropical Storm Isaac and Hurricane Helene in the Atlantic Ocean","Image captured on 9 September 2018, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi-NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/hurricane-florence-tropical-storm-isaac-and-hurricane-helene-in-the-atlantic-ocean
Hurricane Willa approaching the west coast of Mexico,"Image captured on 22 October 2018, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/hurricane-willa-approaching-west-coast-of-mexico
Fires in South Sudan,"Image captured on 13 January 2019, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-in-south-sudan
Deep Cyclone in the Bay of Biscay,"Image captured on 29 July 2019, by the MODIS instrument, aboard the Terra satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/deep-cyclone-in-the-bay-of-biscay
Data Chats,"Short, informal discussions with members of NASA's diverse data-user community providing personal insight into how data are being used around the world.",https://www.earthdata.nasa.gov//learn/data-chats
Dust Storm Blowing Across China,"Image captured on 15 March 2021, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/gobi-desert-dust-storm
Dust Storm in Eastern China,"Image captured on 28 March 2021, by the VIIRS instrument, aboard the joint NASA/NOAA NOAA-20 satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/dust-storm-in-eastern-china
Tropical Storms Marco and Laura,"Image captured on 23 August 2020, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/tropical-storms-marco-and-laura
Fires Across the Western USA,"Image captured on 7 September 2020, by the VIIRS instrument, aboard the joint NASA/NOAA NOAA-20 satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-across-the-western-usa
"Tule Fog in the Central Valley, California","Image captured on 20 December 2020, by the MODIS instrument, aboard the Terra satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/tule-fog-in-the-central-valley-california
Tropical Storm Sagar,"Image captured on 19 May 2018, by the VIIRS instrument, aboard the joint NOAA/NASA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/tropical-storm-sagar
Fires and Smoke in Western Australia,"Image captured on 25 August 2018, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-and-smoke-in-western-australia
Two tropical cyclones approaching Australia,"Image captured on 22 March 2019, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/two-tropical-cyclones-approaching-australia
Fires and Smoke in Eastern Russia,"Image captured on 22 June 2020, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-and-smoke-in-eastern-russia
FLASH—A New Source for Global Lightning Data is Now Available,Provisional data from the Lightning Imaging Sensor aboard the International Space Station - LIS (ISS) are now available through NASA's GHRC DAAC and LANCE.,https://www.earthdata.nasa.gov//news/iss-lis-provisional-data
Fire and Ice,Researchers link the Greenland snow melt anomaly to the eruption of Mount Pinatubo.,https://www.earthdata.nasa.gov//learn/articles/fire-and-ice
Improving Hurricane Forecasts with Near Real-Time Imagery and Data,Scientists at NASA's Short-Term Prediction Research and Transition (SPoRT) project use near real-time data to help the operational weather community with hurricane forecasting.,https://www.earthdata.nasa.gov//learn/articles/improving-hurricane-forecasts-near-real-time-imagery-and-data
"Thomas Fire, California","Image captured on 17 December 2017, by the MODIS instrument, aboard the Terra satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/thomas-fire-california
Severe storms across the United States,"Image captured on 18 August 2019, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite, with IMERG data showing Rain Rate (Early).",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/severe-storms-across-the-united-states
"Fires in the Northern Territory, Australia—October 2019","Image captured on 21 October 2019, by the MODIS instrument, aboard the Aqua satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-in-the-northern-territory-australia-2019-10-21
"Kincade Fire, California","Image captured on 27 October 2019, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/kincade-fire-california
Snow in Great Britain,"Image captured on 25 January 2021, by the MODIS instrument, aboard the Terra satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/snow-in-great-britain
Fires in Washington State,"Image captured by the MODIS instrument, aboard the Terra satellite, on 23 August 2015.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-in-washington-state
Tropical Cyclone Chapala,"Image captured by the MODIS instrument, aboard the Aqua satellite, on 2 November 2015",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/tropical-cyclone-chapala
"Bands of snow in Iowa, USA","Image captured on 18 November 2018, by the MODIS instrument, aboard the Aqua satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/bands-of-snow-in-iowa-usa
"Heavy Rains Over Kyushu Island, Japan",Precipitation Rate on 5 July 2020 from IMERG.,https://www.earthdata.nasa.gov//worldview/worldview-image-archive/heavy-rains-over-kyushu-island-japan
Snow in the Pyrenees Mountains,"Image captured on 15 December 2019, by the MODIS instrument, aboard the Aqua satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/snow-in-the-pyrenees-mountains
Saharan Dust Versus Atlantic Hurricanes,A unique campaign allows scientists to study the effects of Saharan dust storms on Atlantic hurricane development.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/saharan-dust-versus-atlantic-hurricanes
"LANCE Citation, Acknowledgements, and Disclaimer",,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/citation
High Aerosol Index over USA,"Image captured on 13 September 2020, by the OMPS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/high-aerosol-index-over-usa
Fires in Tasmania—January 2019,"Image captured on 28 January 2019, by the VIIRS instrument, on board the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-in-tasmania-2019-01-28
"Fires North of Fairbanks, Alaska","Image captured on 7 July 2019, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-north-of-fairbanks-alaska
Winds blowing smoke westward across Russia,"Image captured on 21 July 2019, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/winds-blowing-smoke-westward-across-russia
"Fires Continue in New South Wales and Queensland, Australia","Image captured on 22 December 2019, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-continue-in-new-south-wales-and-queensland-australia
"Rains From Ex-Tropical Cyclone Esther Bring Floodwaters to South West Queensland, Australia","Image captured on 7 March 2020, by the MODIS instrument, aboard the Terra satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/floodwaters-in-south-west-queensland-australia-due-to-rains-from-ex-tropical-cyclone-esther
Terra: The Hardest Working Satellite in Earth Orbit,"Since 1999, NASA’s Terra Earth observing satellite has completed more than 100,000 orbits. The instrument data from this workhorse satellite has resulted in one of the longest continuous data records of our planet ever recorded from space.",https://www.earthdata.nasa.gov//learn/articles/tools-and-technology-articles/terra-completes-100-000-orbits
Water Quality Data Pathfinder - Find Data,Water quality can be remotely sensed and monitored by instruments aboard satellites and aircraft as well as sensors deployed on and under the water's surface.,https://www.earthdata.nasa.gov//learn/pathfinders/water-quality-data-pathfinder/find-data
Biological Diversity and Ecological Forecasting Data Pathfinder - Find Data,"NASA satellite-based remote sensing data complements field data with environmental variables such as temperature and precipitation for species distribution and habitat suitability; vegetative data such as canopy height, forest structure, and evaporative stress; human impacts to biological diversity, such as deforestation or nighttime lights on predator/prey interactions; and spectroscopy information for direct detection of species.",https://www.earthdata.nasa.gov//learn/pathfinders/biological-diversity-and-ecological-forecasting-data-pathfinder/find-data
Super Typhoon Goni Over the Philippines,Image of Precipitation Rate on 1 November 2020 from IMERG.,https://www.earthdata.nasa.gov//worldview/worldview-image-archive/super-typhoon-goni-over-the-philippines
Bushfires in Tasmania,"Image captured on 8 February 2016 by the MODIS instrument, aboard the Aqua satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/bushfires-in-tasmania
"Fires and Smoke Along the Garden Route, South Africa","Image captured on 3 November 2018, by the MODIS instrument, aboard the Terra satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-and-smoke-along-the-garden-route-south-africa
Fires and Smoke From the Camp Fire in California,"Image captured on 12 November 2018, by the MODIS instrument, aboard the Terra satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-and-smoke-from-the-camp-fire-in-california
Worldview Snapshots,Worldview Snapshots is a lightweight tool for creating image snapshots from a selection of popular NASA satellite imagery layers.,https://www.earthdata.nasa.gov//worldview/worldview-snapshots
LANCE Data Contribute to the Successful Forecast of Hurricane Sandy,A recent study reviewed the impact of satellite data in accurately forecasting the path of Hurricane Sandy. The study showed that AIRS NRT data from NASA’s polar-orbiting satellites significantly improve these predictions.,https://www.earthdata.nasa.gov//learn/articles/lance-data-contribute-to-the-successful-forecast-of-hurricane-sandy
Access Commercial Small Satellite Data with the Smallsat Data Explorer,Researchers can explore and order commercial small satellite data in the new Smallsat Data Explorer (SDX).,https://www.earthdata.nasa.gov//learn/articles/small-satellite-data-explorer
Growing Data,Improved satellite data from Landsat and AVHRR produce false color maps for environmental scientists.,https://www.earthdata.nasa.gov//learn/articles/growing-data
User Profile: Dr. Mark Anderson,"Who Uses NASA Earth Science Data? Dr. Mark Anderson, to better understand how frozen surfaces react to changing atmospheric conditions",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-mark-anderson
Back from the Field,Researchers at ECMWF developed and tested a new surface model to reflect soil conditions.,https://www.earthdata.nasa.gov//learn/articles/back-field
New Lightning Imaging Sensor to be Installed on the International Space Station,The installation of a Lightning Imaging Sensor (LIS) on the International Space Station (ISS) will enable detection of 98% of Earth's lightning on an annual basis.,https://www.earthdata.nasa.gov//news/lis-on-iss
Data Chat: Ryan Boller,"Ryan Boller, ESDIS Data Visualization Lead, plays a key role in the development of NASA’s Global Imagery Browse Services and Worldview.",https://www.earthdata.nasa.gov//learn/data-chats/data-chat-ryan-boller
"Shake, Rattle, and Sink",Volcanoes find earthquakes quite unsettling.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/shake-rattle-and-sink
Dust in the Machine,Applying machine and deep learning to satellite imagery is leading to more accurate detection and tracking of large-scale dust events.,https://www.earthdata.nasa.gov//learn/articles/dust-ml
Winter Blooms in the Arabian Sea,A tiny organism and its tenants make an unexpected appearance.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/winter-blooms-in-the-arabian-sea
"Telegraph and Mescal Fires, Arizona","Image captured on 5 June 2021, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/telegraph-and-mescal-fires-arizona
Clear View of Iceland,"Image captured on 26 June 2021, by the MODIS instrument, aboard the Aqua satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/clear-view-of-iceland
"Fires and Smoke in the Okavango Delta, Botswana","Image captured on 17 March 2019, by the MODIS instrument, aboard the Aqua satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-and-smoke-in-the-okavango-delta-botswana
Springtime storm moves across the Central US,"Image captured on 11 April 2019, by the MODIS instrument, aboard the Terra satellite and overlaid with IMERG Rain and Snow rates.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/springtime-storm-moves-across-the-central-us
"Fires Near Sydney, Australia","Image captured on 6 December 2019, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/fires-near-sydney-australia
The Day/Night Band (Enhanced Near Constant Contrast) of VIIRS,"Image captured on 29 December 2019, by the VIIRS instrument, aboard the joint NASA/NOAA Suomi NPP satellite.",https://www.earthdata.nasa.gov//worldview/worldview-image-archive/the-day-night-band-enhanced-near-constant-contrast-of-viirs
